system:index,def,month,pdsi,plot_id,pr,soil,status,timestamp,tmmx,vpd,.geo
201810_2,0.0,201810,-310.0,BellinghamWA,88.0,746.0,permanent,1.538352E12,148.0,33.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201810_3,892.0,201810,-340.0,StanfordCA,13.0,134.0,permanent,1.538352E12,233.0,67.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201811_0,173.0,201811,-150.0,BoulderCO,31.0,23.0,permanent,1.5410304E12,105.0,49.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201811_1,0.0,201811,70.0,JacksonWY,48.0,242.0,permanent,1.5410304E12,35.0,22.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201811_2,0.0,201811,-320.0,BellinghamWA,139.0,1539.0,permanent,1.5410304E12,110.0,25.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201811_3,0.0,201811,-300.0,StanfordCA,90.0,308.0,permanent,1.5410304E12,201.0,58.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201812_0,0.0,201812,-120.0,BoulderCO,19.0,23.0,permanent,1.5436224E12,67.0,37.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201812_1,0.0,201812,-10.0,JacksonWY,43.0,242.0,permanent,1.5436224E12,-21.0,12.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201812_2,0.0,201812,-260.0,BellinghamWA,167.0,1539.0,permanent,1.5436224E12,86.0,21.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201812_3,82.0,201812,-340.0,StanfordCA,49.0,287.0,permanent,1.5436224E12,158.0,35.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201901_0,0.0,201901,-120.0,BoulderCO,23.0,23.0,permanent,1.5463008E12,90.0,42.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201901_1,0.0,201901,-100.0,JacksonWY,46.0,242.0,permanent,1.5463008E12,-10.0,14.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201901_2,0.0,201901,-270.0,BellinghamWA,112.0,1539.0,permanent,1.5463008E12,92.0,21.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201901_3,0.0,201901,-250.0,StanfordCA,150.0,1223.0,permanent,1.5463008E12,171.0,43.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201902_0,0.0,201902,-100.0,BoulderCO,12.0,23.0,permanent,1.5489792E12,75.0,38.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201902_1,0.0,201902,140.0,JacksonWY,87.0,242.0,permanent,1.5489792E12,-6.0,14.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201902_2,0.0,201902,-300.0,BellinghamWA,67.0,1539.0,permanent,1.5489792E12,58.0,28.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201902_3,0.0,201902,290.0,StanfordCA,216.0,1352.0,permanent,1.5489792E12,156.0,46.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201903_0,186.0,201903,-90.0,BoulderCO,53.0,22.0,permanent,1.5513984E12,122.0,52.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201903_1,0.0,201903,110.0,JacksonWY,26.0,321.0,permanent,1.5513984E12,52.0,26.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201903_2,56.0,201903,-380.0,BellinghamWA,31.0,1443.0,permanent,1.5513984E12,111.0,38.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201903_3,0.0,201903,350.0,StanfordCA,115.0,1352.0,permanent,1.5513984E12,182.0,56.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201904_0,736.0,201904,-130.0,BoulderCO,42.0,21.0,permanent,1.5540768E12,180.0,82.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201904_1,0.0,201904,130.0,JacksonWY,55.0,1526.0,permanent,1.5540768E12,114.0,39.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201904_2,0.0,201904,-340.0,BellinghamWA,84.0,1539.0,permanent,1.5540768E12,150.0,44.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201904_3,343.0,201904,310.0,StanfordCA,15.0,763.0,permanent,1.5540768E12,212.0,64.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201905_0,366.0,201905,70.0,BoulderCO,97.0,20.0,permanent,1.5566688E12,191.0,80.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201905_1,218.0,201905,140.0,JacksonWY,48.0,1151.0,permanent,1.5566688E12,157.0,60.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201905_2,273.0,201905,-390.0,BellinghamWA,28.0,1070.0,permanent,1.5566688E12,190.0,56.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201905_3,310.0,201905,440.0,StanfordCA,77.0,528.0,permanent,1.5566688E12,213.0,71.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201906_0,1213.0,201906,100.0,BoulderCO,61.0,20.0,permanent,1.5593472E12,275.0,152.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201906_1,464.0,201906,140.0,JacksonWY,53.0,628.0,permanent,1.5593472E12,217.0,95.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201906_2,403.0,201906,-410.0,BellinghamWA,39.0,665.0,permanent,1.5593472E12,205.0,66.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201906_3,1526.0,201906,440.0,StanfordCA,0.0,357.0,permanent,1.5593472E12,253.0,108.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201907_0,1762.0,201907,-50.0,BoulderCO,36.0,19.0,permanent,1.5619392E12,322.0,206.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201907_1,1421.0,201907,80.0,JacksonWY,19.0,416.0,permanent,1.5619392E12,273.0,143.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201907_2,562.0,201907,-400.0,BellinghamWA,41.0,432.0,permanent,1.5619392E12,231.0,72.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201907_3,1525.0,201907,420.0,StanfordCA,0.0,274.0,permanent,1.5619392E12,244.0,88.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201908_0,1658.0,201908,-90.0,BoulderCO,25.0,18.0,permanent,1.5646176E12,323.0,213.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201908_1,1553.0,201908,-120.0,JacksonWY,12.0,317.0,permanent,1.5646176E12,279.0,165.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201908_2,807.0,201908,-420.0,BellinghamWA,19.0,326.0,permanent,1.5646176E12,243.0,81.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201908_3,1486.0,201908,380.0,StanfordCA,1.0,224.0,permanent,1.5646176E12,260.0,99.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201909_0,1441.0,201909,-170.0,BoulderCO,19.0,18.0,permanent,1.567296E12,291.0,188.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201909_1,436.0,201909,70.0,JacksonWY,69.0,257.0,permanent,1.567296E12,215.0,95.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201909_2,0.0,201909,-310.0,BellinghamWA,97.0,568.0,permanent,1.567296E12,205.0,53.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201909_3,1242.0,201909,330.0,StanfordCA,4.0,190.0,permanent,1.567296E12,255.0,99.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201910_0,617.0,201910,-130.0,BoulderCO,36.0,17.0,permanent,1.569888E12,156.0,76.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201910_1,0.0,201910,160.0,JacksonWY,36.0,257.0,permanent,1.569888E12,68.0,30.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201910_2,0.0,201910,-280.0,BellinghamWA,90.0,1018.0,permanent,1.569888E12,135.0,35.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201910_3,1115.0,201910,200.0,StanfordCA,0.0,165.0,permanent,1.569888E12,224.0,110.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201911_0,80.0,201911,-70.0,BoulderCO,42.0,17.0,permanent,1.5725664E12,106.0,45.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201911_1,0.0,201911,120.0,JacksonWY,25.0,257.0,permanent,1.5725664E12,32.0,20.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201911_2,0.0,201911,-350.0,BellinghamWA,57.0,1367.0,permanent,1.5725664E12,106.0,24.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201911_3,157.0,201911,120.0,StanfordCA,46.0,146.0,permanent,1.5725664E12,182.0,58.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
201912_0,268.0,201912,-130.0,BoulderCO,10.0,16.0,permanent,1.5751584E12,93.0,42.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
201912_1,0.0,201912,90.0,JacksonWY,34.0,257.0,permanent,1.5751584E12,-9.0,13.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
201912_2,0.0,201912,-380.0,BellinghamWA,131.0,1539.0,permanent,1.5751584E12,93.0,21.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
201912_3,0.0,201912,210.0,StanfordCA,148.0,1136.0,permanent,1.5751584E12,166.0,35.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
202001_0,298.0,202001,-237.0,BoulderCO,8.0,16.0,permanent,1.5778368E12,95.0,46.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
202001_1,0.0,202001,139.0,JacksonWY,76.0,257.0,permanent,1.5778368E12,2.0,15.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
202001_2,0.0,202001,-167.0,BellinghamWA,260.0,1539.0,permanent,1.5778368E12,80.0,22.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
202001_3,86.0,202001,109.0,StanfordCA,23.0,1023.0,permanent,1.5778368E12,153.0,38.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
202002_0,0.0,202002,-144.0,BoulderCO,36.0,41.0,permanent,1.5805152E12,73.0,34.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
202002_1,0.0,202002,181.0,JacksonWY,47.0,257.0,permanent,1.5805152E12,-15.0,10.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
202002_2,0.0,202002,-156.0,BellinghamWA,102.0,1539.0,permanent,1.5805152E12,92.0,28.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
202002_3,269.0,202002,-205.0,StanfordCA,0.0,719.0,permanent,1.5805152E12,173.0,50.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
202003_0,229.0,202003,-144.0,BoulderCO,41.0,38.0,permanent,1.5830208E12,137.0,62.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
202003_1,0.0,202003,180.0,JacksonWY,35.0,360.0,permanent,1.5830208E12,57.0,26.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
202003_2,0.0,202003,-148.0,BellinghamWA,86.0,1539.0,permanent,1.5830208E12,99.0,25.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
202003_3,62.0,202003,-193.0,StanfordCA,69.0,676.0,permanent,1.5830208E12,175.0,47.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
202004_0,715.0,202004,-175.0,BoulderCO,44.0,36.0,permanent,1.5856992E12,160.0,70.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
202004_1,0.0,202004,171.0,JacksonWY,39.0,1526.0,permanent,1.5856992E12,91.0,35.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
202004_2,121.0,202004,-214.0,BellinghamWA,40.0,1331.0,permanent,1.5856992E12,141.0,42.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
202004_3,519.0,202004,-218.0,StanfordCA,29.0,410.0,permanent,1.5856992E12,198.0,65.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
202005_0,1111.0,202005,-213.0,BoulderCO,56.0,34.0,permanent,1.5882912E12,236.0,125.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
202005_1,47.0,202005,150.0,JacksonWY,38.0,1445.0,permanent,1.5882912E12,156.0,61.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
202005_2,52.0,202005,-151.0,BellinghamWA,93.0,1260.0,permanent,1.5882912E12,184.0,62.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
202005_3,1283.0,202005,-241.0,StanfordCA,14.0,303.0,permanent,1.5882912E12,233.0,96.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
